James Rademaker,"
Best purchase
","
This was a good purchase because there was not a single mark on the laptop and battery cycle is at 6 thats a very low number. I would definitely buy this again as a birthday present for my sister.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 6, 2020"
Suman K.,"
:)
","
Nice :)
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 25, 2021"
Idk,"
Refurbished like NEW
","
My so called refurbished Macbook looks and feels like BRAND NEW, not to mention arrived well before the expected delivery date!!! I'm very satisfied so far.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 3, 2020"
Amazon Customer,"
like new
","
great shape, no scuffs or scratches, packaging was impeccable, very happy with product!!
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 15, 2019"
Sergio M.,"
A powerful and versatile tablet/laptop
","
Coming from a traditional laptop, this is an amazing option if you want a truly versatile and convenient computer. I wouldn't expect to play games at the highest settings but for it's price point it makes sense.I didn't think I'd be using the touchscreen as much as I thought. It is super smooth like you'd expect a high end tablet.The keyboard is easy to get used to. I'm used to a full size keyboard but I don't really miss it so that's a great sign. It's really easy to switch between tent mode, tablet mode, or laptop mode. 2 USB ports is kind of limiting.The pen works really well. The plastic piece that attaches to the USB port is really cheap feeling and doesn't hold the pen upright (even though there's a hole on top as if it's supposed to) but it's not a big deal. Out of the box it doesn't seem to be as smooth as the lens like from the Samsung tab S7 plus, but I'm sure it just takes some messing with the settings.The battery life is really good. I'd say it's on par with laptops. You could get by almost the whole day without charging and if you need to, it charges pretty quickly.Overall I'm very happy with this laptop and I'm excited to work on creative projects with it!
",4.5 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 27, 2021"
Daniel G. Alexis,"
Nice laptop; Be Aware of Battery Conservation Mode in Lenovo Vantage
","
I have only had this laptop for about a month.  Overall, I really like it so far and have had no trouble transitioning from Windows 10 to Windows 11, although I don't give this machine a lot of tasks; it's my travel computer and my bedside companion.I did have a concern about the battery charging, though, and I want to alert people to the issue. If you don't want to read this review any further, just please remember to keep the Lenovo Vantage software on your computer in case you need it.First, the laptop ships with a charger that is a small brick with a cable that has a three-prong wall plug and another cable that connects to the USB-C port on  the laptop.  I used the charger and the battery charged up to 100% with no problems.  I had my battery set to ""Battery Saver"" in the Windows 11 system settings.The laptop does have the older type of round charging port, but you have to buy a separate charger to use it.  So that's what I did; I went to the Lenovo site and bought that charger---which by the way, is not too lightweight itself, but at least it's more manageable for use on trains and such, and it has the two-prong wall plug.So last night, I decided I had better make sure the additional (travel) charger worked okay.  I noticed, though, that my battery was only charging up to 60% of capacity.  The charger was powering the machine, but the battery wasn't filling up.  I thought maybe the charger was defective.  At that point I switched to the charger that came with the laptop, but with that charger, also, the battery wasn't charging beyond 60%!  Oh, no!  At that point, I thought my laptop must be a lemon.  I downloaded an additional software from the Lenovo site, Lenovo Diagnostic Tool, and ran a test on the battery.  The battery test failed!I remembered that another Amazon customer who had reviewed this laptop had complained that he couldn't charge his battery beyond 60%.  A Lenovo representative responded something about a setting that prevented full loading of the battery to extend battery life if the laptop is kept plugged in.  I looked for that setting in the Windows battery settings, and changed my Power Mode setting to Best Performance, but that didn't help.  I could find nowhere in the Windows Settings to get the battery to charge more fully.Eventually, I looked in the Lenovo Vantage software, under More Settings, and found that my machine had been set (not be me, I swear) to Conservation Mode.  This setting is only in the Lenovo Vantage software, and is NOT the same as Battery Saver in the Windows settings.  Once I changed my laptop from Conservation Mode to Rapid Charger in Lenovo Vantage, my battery started charging again.The purpose of Conservation Mode is to conserve the life of the battery if the laptop is continually kept plugged in.  Because that's how I use the laptop, I will continue to use Conservation Mode, but will try to remember to switch to Rapid Charge mode if I want to take the laptop to another location without taking along a charger.I suspected that the travel charger I purchased separately had somehow triggered the computer to convert from Conservation Mode to Rapid Charge, but that is not the case.  If the computer is in Rapid Charge mode, either charger will charge the battery to 100%.  If the battery has a charge of less than 60%, and the computer is in Conservation Mode, either charger will charge it to 60%.  If the battery has a charge of between 60% and 100%, the computer is then put into Conservation Mode and plugged into either charger, the computer will be powered by the charger but the battery will not be further charged.I hope this review is helpful.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 15, 2022"
Sergio M.,"
Issue with BIOS update that cause laptop not to post.
","
Be careful with this, DO NOT UPDATE THE BIOS, using Lenovo's Vantage app. It corrupts your bios leaving the laptop unable to boot. Reading through forums this seems to be a recurring issue. Laptop didn't last a day...
",1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 27, 2021"
Intermediate computer user,"
Great Laptop
","
We bought this laptop as a Christmas gift for my daughter.  We were very pleased with the screen quality and touch screen.  Also,  what you get with this laptop is extraordinary.  You can’t beat the price for what you’re getting.  I would definitely buy another one.  Kind of wish I needed another one
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 28, 2022"
Daniel G. Alexis,"
Misleading and Lacking MAJOR functionality
","
I did my research on the Lenovo site, and thought I was getting a laptop that checked all the boxes. I didn't realize that the USB-C port only works for power and data; NOT another monitor. I even purchased a hub that was listed as a ""compatible"" device. But, Lenovo decided to not have their laptop work fully with their own hub. I'm sure the other features of the laptop are good, but I feel like this is a major flaw.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 15, 2022"
liz,"
Value for money if you buy at the deal price
","
The laptop works as expected. Performance and battery life is at par. I manage to work for 5-6 hours with full brightness and medium work load. I frequently work with 10+ tabs open with lot's of medium computation programming in parallel. The laptop pulls it off without a hick. Built quality is decent, the top panel could have used an extra screw around touchpad. Make sure you update the BIOS and Drivers. I faced some graphic hiccups before that. Consider Yoga series if you want a metal body and better screen.Pros:- Value for money if you manage to get it around 600 for Ryzen 5 & 16Gb. I did!- Comes with the Pen (Double check the listing)- Speakers are loud for a call, but not great for music- Fingerprint reader is very responsiveCons:- Fingerprint does not wake up the computer from sleep- No auto-brightness.- RAM is not upgradable- No space for 2.5"" HDD but you can swap the SSD- Average Brightness- Average Webcam- The cooling fan tends to get loud as there isn't sufficient clearance between laptop and table.That being said, none of this is a dealbreaker, and I would still recommend the product.
",1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 28, 2021"
Jonathan,"
6.5/10 - Good for Daily web browsing and  some office work
","
Good for daily tasks like web browsing and office work. not for gaming. screen is ok the 1080 resolution is not the best. size is great and keyboard is great. touch screed is a fun extra. not worth more then 600$
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 4, 2022"
Nikhil,"
A Very Good Basic Laptop
","
I've been stumbling along for a while with a six-year-old Lenovo laptop. Time to update. I've had good luck with Lenovo, so I searched and found this model.  ‎Ideapad Flex 5 14 Laptop.It's been 100% satisfactory for basic computing tasks. Email, web browsing, shopping and doing all the daily digital tasks you have.  It comes with a 512 GB SSDI. Get it with 16 GB of RAM. (The difference between 8 GB and 16 GB of RAM is breathtaking.) It is fast and responsive.Like most PCs, it doesn't have enough USB ports. Fortunately, you can get high-quality, multi-outlet USB hubs for almost nothing. It also doesn't have an ethernet port. I had no idea those were being phased out. Doesn't really matter; the Wi-Fi is quick and easy.Comes with Windows 11. Not as daunting as I thought. You'll figure it out.This can be your go-to digital device. Let it.Jim Tedford
",1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 29, 2022"
yaniv.shams,"
Great Device!  Only one Complaint...
","
Very Nice device with a sleek design but would've been better to have indentations to make opening much easier.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 1, 2022"
James Tedford,"
Extreme bang for your buck
","
This is my 3rd Lenovo laptop and it does not disappoint! I’ve had it for about 2 months now and I am honestly very happy with my purchase. I am an engineer and a bit picky with my tech and considering the price, I don’t think you can find a better performing laptop for the price.The Ryzen 5 5500U processor is blazing fast and the 16GB RAM is sufficient to handle multiple programs simultaneously without a problem. My model only has a 256GB SSD (this model was on a special for $599), but if you are using the cloud it is more than sufficient storage. I even run an Ubuntu dual boot with 60 GB allocated and the remaining storage on the Windows side is still plenty.The touch screen and the stylus pen are significantly better than I expected. I’ve never had a touch screen laptop but I’m impressed with the responsiveness and the quality of the touch and draw features. I don’t use them very often though since I’m mostly writing software.I do a lot of typing and I really like the keyboard (though I am not one of the picky software types with mechanical keyboards complaining about key travel distance and such).I was aware of the low brightness screen (you won’t be able to work outside), the lack of display-over-USB-C capability (I just use the HDMI port) and the USB-C charger which eliminates the use of the USB-C port for other peripherals (I just use a small USB-C dock with extra ports), but I decided that for the price of the laptop, these are worth living with.One thing that bothers me a little bit though is location of the power button. It is on the side of the laptop (on the right side), and I’ve pressed it accidentally a few times while adjusting the position of my laptop, which puts the laptop to sleep. Thanks to the SSD I can get it running again within a few seconds, but it is slightly annoying.Overall I can highly recommend this laptop for someone that wants great performance at a low cost (but willing to live without certain nice-to-haves).
",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 7, 2022"
Sergio M.,"
Great 2-In-1 for the Price But Defective Pen
","
I picked this up because I've been wanting a 2-in-1 to do some of my digital artwork on but also use as a laptop when I'm not using it for art.The processor is fantastic and can handle anything I throw at it, including some light gaming. I'm a fan of the design and, while it's a little heavier than typical ultrabooks, it's not a huge weight as I take it with me through my day.The two big drawbacks are the screen and the pen that came with it.The screen doesn't have a huge color gamut so the colors aren't super accurate but, because I finish off the color work on my art on my desktop later on in my process, that's not a major problem for me. The bigger issue with the screen is the LOW max brightness. It tops out at 250 nits which means it's close to impossible to see outdoors on anything except for a completely overcast day but even just using it indoors basically requires you to keep it at max brightness to see clearly.The digital pen that came with it was defective. I could use its passive features like basic drawing and interacting with the screen (just like you can with your finger because it's a touchscreen) but the pen wouldn't pair at all with the laptop or any of my other devices. I went through all the troubleshooting steps in the manual online and through every other troubleshooting info I could find after spending hours on Google searching for help. I made sure it wasn't a dead battery and that the laptop paired just fine with other bluetooth devices so, unfortunately, the pen was dead on arrival and the pen being included with the laptop was part of the value proposition of the device so where I would have given it four stars had the pen worked, I had to drop it down to three since that's $50 worth of defective product there.The laptop itself would work well for anyone who would never have to use it outdoors or in direct sunlight indoors as long as you keep the brightness at maximum all the time.Because of the low brightness and the defective pen, I have to give it three stars overall instead of the four it would have earned otherwise.
",4.5 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 27, 2021"
Daniel G. Alexis,"
Great Laptop for the price
","
This is more of a 4.5 Star review rather than 5 complete stars.Bought this laptop for my wife. She previously owned old MacBook Air 11'' and wanted something with slightly bigger screen. When we compared, because of Lenovo's thin bezels, sizes of these machines are almost same, Lenovo is slightly bigger but as the bezels are thin, laptop feels very compact.Lenovo Flex 5 has a great design. Material feels premium, keyboard, touchpad, speakers are good (not great). Comes with Windows 11. Microsoft office is pre-installed but not activated so you have to pay for it. I didn't see it in the pictures but the screen fully rotates and you can use it as a pad.The things I didn't like:Webcam - its 2022 and 80$ phones have decent cameras, It's a pity laptop producers don't put better web cameras in their PC's.Second is the screen. Resolution is good, but the brightness is a bit low. Also colors feel a bit inaccurate a bit yellowish and washed out.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 15, 2022"
Walter F Rodriguez,"
A Nice Upgrade
","
My 6 year old laptop was not holding a charge and started to not open software, so I replaced it with this one. I'm glad I went with the touchscreen model this time. It's light weight, and the screen looks great! It's a little smaller than my old laptop and does not have the number keys to the right. That's OK.There's a learning curve with every new tech purchase, and Windows 11 is a little bit different. I'm learning to appreciate the changes. Mostly, it's just learning where to look for things. I am happy with the purchase.
",1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 9, 2022"
Rezi,"
Amazing Laptop for the price
","
I've been trying to buy a new laptop for a very long time. Finally, I chose this one and definitely got satisfied with my choice. Laptop is quite lightweight, has nice touchpad and okay keyboard. Touchscreen works fine. Pen has a very slight lag, but at least it was included in the box. Battery life and charging speed is quite good. And the specs of the laptop is outstanding for this pricepoint. Very much satisfied overall.
",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 29, 2022"
Linda,"
Best laptop on the market!
","
This laptop has a little bit of everything touch screens fold back screen so you can use it as a tablet, fingerprint identification so you won't have to remember a password just your fingers. All for a reasonable price right memory and long battery. I would definitely recommend this actually I'm going to buy another for my wife great buy!
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 29, 2022"
Nika T.,"
Good laptop for office and student work
","
The laptop looks good and is working well so far. I have been using it casually and doing a little bit of editing here and there on davinci resolve, and the ryzen 5 processor is doing a very good job at keeping up to pace. The  touch screen is pretty good and the pen is a nice added touch, only thing is battery life sucks, on average you get 3-5hours with constant. I would recommend this for office and student work and people who have hobbies in the creative field eg.(photo or video editing) if the creative field is you profession do not purchase unless you are on a serious budget, if you can afford a higher budget laptop, go invest in the more expensive laptop, it will be worth it in the long run 😃
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 19, 2022"
Scooby Doo,"
Seriously the laptop we needed
","
I bought one for my Fiancée for her schoolwork and she loves it! I ended up messing around with it myself and got to say its pretty slick. I ended up grabbing one for myself as well and I love mine too! never had an issue with either one, keyboard is great and so is the touchpad.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 7, 2022"
Rick holder,"
I love this computer!
","
Great computer. Smooth, fast, easy to set up and use. Added Krita free art program ( amazing) and am learning it. The computer does everything I need it to and more!
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 17, 2022"
Amazon Customer,"
It is a very good computer for the price
","
I have to say I was surprised in a very good way by the quality and build of this computer for the price. Performance is good, battery as well. Screen is also very good for the price, despite the fact it is not the brightest screen, it looks great.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 19, 2022"
Amazon Customer,"
Ideal para mi trabajo
","
Antes de comprar hice mi “research” y exactamente lo q leí fue mi experiencia.  Es flexible, la puedes usar como tablet. Es sumamente liviana. Lo único q no he usado es la cámara pues la compré como herramienta de trabajo. Para mi es 5 estrellas!
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 1, 2022"
Sergio M.,"
Love my laptop
","
I love my new laptop. It's a bit heavy to carry as a tablet, but that's not why I bought it. That being said I still use it in tablet mode to read my morning paper. My two favorite features are the battery life and touch screen. The battery last a long time. I didn't really need a touch screen, but I find I use the touch more than my wireless mouse. I use it in tent mode most of the time to watch Hulu I'm my bedroom.  I watch several shows a day and use it every morning to read my newspaper plus normal laptop use. I charge the battery every other day. I just love it!
",4.5 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 27, 2021"
Daniel G. Alexis,"
Great computer!
","
So far I am loving this laptop! I never had Lenovo before, but I’m enjoying it a lot! Touchscreen works really well, I only had a problem with screen rotation but it was sorted after switching off the computer and turning it on again. The pen works great, the battery life lasts over than 10 hours on working mode, and I had it on for longer than 3 days in a row and there was still battery.It’s light, therefore great to transport.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 15, 2022"
Chad Myer,"
Good working computer faster as described
","
Just it's a little to heavy that's set
",1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 23, 2022"
Amazon Customer,"
Great overall Laptop
","
I got this laptop  to replace my previous one that had been falling appart for years and can I say it does not disappoint! It is perfectly capable of doing everything I need plus the stylus is always a nice plus. Overall 10/10 and I would recommend it to anyone looking for a just good all around laptop.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 23, 2022"
Honestly,"
Fast and smooth
","
The performance of this laptop is excellent. The AMD Ryzen 5500u surpassed my expectations. I'd say this is the best bang for your buck for laptops.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 1, 2022"
Luis Gomez,"
The supplied charger is usb type-c .. and there is only one type-c port in the device!!
","
The device is great.. the only problem that I face is the lack of a second usb type-c outlet because the existing one cannot use it if the charger is connected.. that is because the charger that comes with it is not the standard one, but rather a type-c charger although the original one should have the original charger .
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 1, 2022"
Butchie,"
I LOVE IT. Me encanto
","
I LOVE IT !!Me encanto esta laptop, eficiente para uso básico de trabajo y clases en línea. Perfecta para esas personas que no desean invertir mucho en una laptop de uso diario.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 18, 2022"
Abdulla Saededdin,"
Great buy
","
Nothing to dislike. Smooth, sleek, quick. Upgraded for school and it fits my needs perfectly. Boots instantly, no lag, sound quality is great.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 24, 2022"
Ana Lucía,"
Nice, powerful laptop for a great price.
","
Excellent, very fast laptop for the price. Great looks, good display, powerful processor.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 29, 2022"
Ana Lucía,"
Keeps crashing during my online teaching job.
","
Can't keep strong wifi signal and freezes/crashes while I am trying to do my online job
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 9, 2022"
Sergio M.,"
Perfect for school work
","
Been working great! I lost the stylus 2 weeks in and had to get. New one but it still registers perfectly and haven’t had any issues. Highly recommend
",4.5 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 27, 2021"
Daniel G. Alexis,"
Very simple to operate and dose every thing i kneed it for
","
So far nothing I'm glad i bought this lsptop
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 15, 2022"
Jillian,"
Value
","
You can not find another laptop with all the features this one had for 600 bucks. Works extremely well for a $600 laptop. Would highly recommend
",1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 24, 2022"
joe,"
Perfect for what I need it for.
","
I like the finger print feature as quick access and the webcam screen for privacy. I do some online tutoring so being able to write on the screen without a graphics tablet is great.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 29, 2022"
james passanante,"
powerful and light laptop
","
its nice and light, packs a lot of power and lasts a long time on battery.will revisit and edit with actual battery lifeso far - very happy with the purchase
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 13, 2022"
Nikisha Primus,"
Good buy
","
I use this for home web-surfing. It works great, but the battery doesn't last quite as long as advertised. All in all it was a good buy for my personal use
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 25, 2022"
L. Ladenheim,"
Good!
","
Nice computer.Good touchscreen WITH touch pen (works on x1 AAA battery)Powerfull processor AMD 5000 seriesIncludes Win11
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 13, 2022"
Gary,"
Best Laptop
","
Best laptop I've owned so far. The pen is perfect for my photo editing. The battery life is awesome and I love the fact that it flips to become a tablet.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 9, 2022"
uri shlomov,"
Exelente
","
Muy útil y exelente
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 21, 2022"
jennifer hatch,"
It is easy to use.
","
It is a good computer once you get the hang of it.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 28, 2022"
Sergio M.,"
Fast fast fast
","
Very happy with this computer, works like a charm.
",4.5 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 27, 2021"
Daniel G. Alexis,"
Good for college students
","
Great laptop, it has good battery when you put everything to battery saving mode, a good 10 hours, the screen isn’t so bright but it works
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 15, 2022"
Paul Palka,"
Fantastic Beast in its category.
","
Extremely good build quality.
",1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 1, 2022"
Susan thomas,"
Good for drawing :>
","
On the first week of using it, I had zero issues with it, pen works just fine and since I draw It's perfect for me. (Plus it's lightweighted).
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 22, 2022"
Fahd Akhtar,"
Great Value and Great Speed for a Windows based unit
","
Very fast and better than my chromebook
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 21, 2022"
Amanda Anavitate,"
Buen precio
","
Pantalla táctil trae una pluma para poder hacer fácil su uso, y me encanta que es rápida 🧐
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 6, 2022"
Chris Ebersberg,"
Worth the money
","
So far so good. Seems pretty fast
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 25, 2022"
Ambar,"
Excellent value
","
Excellent for the cost.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 9, 2022"
Chriswaynefail,"
Amazing performance
","
Good performance and amazing touch screen
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 29, 2022"
Amazon Customer,"
Excellent
","
I bought it to give to a nephew
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 3, 2022"
T. Black,"
So pleased, does all I needed and more!
","
I am so glad that I went ahead an bought this. I needed a small portable computer that I could take to a number of places to work on ongoing projects. I wanted something that would be smaller, lightweight, have an attached keyboard, functioning USB ports and enough memory to be able to use multiple internet pages at the same time while utilizing OneDrive to create documents. I bought this hoping for the best, I mean given the price tag I was almost certain that I would be handing it off to my sister for my little nephew to play games on, but nope! Mine all mine!!! I waited to review until I had used in all of the capacities that I required and it has done all that I needed and then some! Super lightweight and handy, I can have it on my leg while balancing papers to review on the other while waiting for appointments. It quickly accesses the internet and has worked wonderfully in tandem with OneDrive and other internet functions. I could not be happier. BTW because of the extra USB ports (3) I was able to attach a remote mouse and it works seamlessly also. Did I say that I am Happy?!?!11/9/19 Wanted to add an update. Over a year later and this notebook still works fabulously! I find myself using it far more than my laptop these days because it is so versatile and lightweight. I have not once had an issue with it in any way. Not only woukd I buy it again I would recommend it to anyone looking for something similar!
",4.4 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 9, 2018"
Guillermo Galmes,"
Sweet little Chromebook
","
Sweet little Chromebook. My husband is very happy with it.Note, this is our first refurbished product. The only disappointment was we didn't read the description clearly and discovered the need to buy a power cord for the Chromebook after it had arrived.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 18, 2018"
T. Black,"
I've really enjoyed this device
","
As an academic and a Google Head, I've really enjoyed this device. It is lightweight, does not have a fan under the bottom, and doesn't generate a lot of heat.  I've been impressed with the battery life and the charging rate.  The processor isn't the most powerful in the world, so complicated software like TD Ameritrade's Trade Architect tends to stall.  If you are working on the web, answering emails, and creating Google Docs, it works flawlessly.
",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 9, 2018"
unarmbears,"
Worth the money!😉
","
I've had no problems as of yet,and i don't think i will.i like this chromebook alot.its just what an old factory rat needs.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 27, 2018"
Adam J. McKee,"
Back to school! Loads quickly, long battery life, responsive
","
Going back to school and needed a cheap laptop. This is really ""barebones"" for a computer; however, it meets my needs. Loads quickly, long battery life, and responsive. When I'm feeling unproductive, it plays Netflix and games well.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 20, 2018"
bruce milhem,"
Very nice lil Chromebook
","
Very nice lil Chromebook. Make sure you get one with lots of built in RAM like this model of you want good performance.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 22, 2018"
bruce milhem,"
I love it!
","
I bought this refurbished Chromebook in Oct 2017. I, intentionally, waited until Dec 2017 to give a review...in case anything happened. It's worked flawlessly. I love this Chromebook. It's better than described. Excellent condition. The keyboard has taken some getting used to, but overall no complaints!
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 12, 2018"
J,"
Pinch me
","
Let's skip the part where we acknowledge the fact that Chromebooks, in general, are incredibly awesome...fast, reliable, can do basically everything you need to do unless you're a recording engineer or you work for Dreamworks...or if you insist on using one of the few remaining proprietary software programs that hasn't migrated online yet (hint: it's 2019...stop fighting it). Anyway, let's skip that part because you already know this and that's why you're looking at Chromebooks.We are now a 6-Chromebook family. Everyone has one now. 4 of them are Samsungs. I just purchased my 2nd of these little Samsung dudes, both from this seller, factory refurbs. Here's why you should pull the trigger on this right now:1. It may be ""refurb"", but they look brand new. And because of Chromebooks ""powerwash"" feature, they are fully wiped just like a brand new from-the-factory job.2. There's no such thing as a 100% never-fail piece of electronic equipment. So you want to get yours from a place that will have your back if it's not right. The first one we ordered had a problem with the keyboard. Keys would stick. I called the number on the box, got a native English-speaking dude from Connecticut, and he happily overnighted another one to me immediately, along with a prepaid return tag for the faulty one. The replacement worked perfectly and has been working for many months so far.3. As a laptop, this one is pretty great. It's fast, the screen is bright and clear, it's super light, the battery lasts forever, the build quality is high...and it just FEELS like a nice laptop.4. DID YOU SEE THE PRICE??There are down sides to everything. It's not as cool as MY Samsung Chromebook (the touch-screen Pro). But I could buy 3-4 of these for the cost of one of mine. I'm sure that if you want to burst this little laptop's bubble, you can open a million windows and see if it can edit video and print and browse cat videos at the same time. But don't be that guy. You wanna get silly with your laptop, buy a Chromebook Pro like mine. I'm still waiting for that one to bog down after 2.5 years of daily use and lots (and lots and lots) of international travel. For normal people who use web apps and email and edit video on WeVideo and knock out accounting on QBO and...for the love of all things holy, consider getting over the hump and using Google Office (and thank me in 6 months) this laptop is all you probably need. If it'll make you feel better, buy two of them and pretend it costs twice as much. Then you'll have a backup in case you forget and go swimming with the first one.In all seriousness, welcome to the world of Chrome OS. I love it here, and I think you will too.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 9, 2018"
Gregory,"
Light, fast and very basic.
","
The applications are limited and almost every software is based on google chrome. While you have the ability to install apps from Google Play, several of these are directed to cell phones and do not adapt 100% to the the Chromebook OS.The access to extra GB by MicroSD & USB is restricted, which limits its use and the possibility of increasing the poor 16Gb RAM the Chromebook has inside.It has a good performance and easy mobility.Microsoft Office is too basic, I hope a more complete version is offered soon.Regarding the otrher advantages, it is a fast and surprisingly light device.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 7, 2017"
KC2PHL,"
Good Netbook
","
I bought this primarily for work but I actually use it more than my regular laptop!Pros:- The battery life is really good! If I use it strictly for work, I only have to charge it every 3 days or so. It can handle a Netflix binge easily and charges fairly quickly.- It is very lightweight so it is easy to carry around. This was an important factor to consider when shopping for a netbook for work.- It is made by Samsung and lives up to the reputation of good, quality productsCons:- Keypad: I find that I have to push dramatically on the keys, otherwise some letters may be missing from the text. I guess if it got really annoying you could use a Bluetooth keyboard but it doesn’t bother me enough to do so.- Screen: the screen is matte so sometimes this is annoying when watching things in the daytime.Overall, I recommend it - especially if you’re just looking for a small laptop to browse the web and stream movies. It’s a good “coffee shop laptop” too.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 24, 2019"
T. Black,"
Thrilled with the quality and features at the price point ...
","
Thrilled with the quality and features at the price point. Syncs with my phone, and plethora of Google related accounts. Tough enough to hold up under the unintentional abuse of a 5 year old. Battery stays up under heavy use for hours on end. Streams video seamlessly.  May not be top of the line, but certainly not the bottom of the barrel.
",4.4 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 9, 2018"
